ps_number,mfg_part_number,name,brand,appliance_type,price,in_stock,rating,review_count,installation_difficulty,source_url
PS11753514,WPW10351019,Amana Refrigerator Extension,Whirlpool,refrigerator,33.06,True,5.0,1,,https://www.partselect.com/PS11753514-Whirlpool-WPW10351019-Extension.htm
PS1844508,67005125,Amana Refrigerator Freezer Door Handle,Whirlpool,refrigerator,90.6,False,4.7,6,Really Easy,https://www.partselect.com/PS1844508-Whirlpool-67005125-Freezer-Door-Handle.htm
PS11739168,WP2193353W,"Amana Refrigerator Trim, Handle (White)",Whirlpool,refrigerator,9.75,True,5.0,2,Really Easy,https://www.partselect.com/PS11739168-Whirlpool-WP2193353W-Trim-Handle-White.htm
PS11751445,WPW10268056,Amana Refrigerator Door Handle - White,Whirlpool,refrigerator,118.42,False,5.0,1,Very Easy,https://www.partselect.com/PS11751445-Whirlpool-WPW10268056-Door-Handle-White.htm
PS17216767,W11690159,Amana Refrigerator HANDLE,Whirlpool,refrigerator,126.04,False,4.0,1,,https://www.partselect.com/PS17216767-Whirlpool-W11690159-HANDLE.htm
PS11748576,WPW10119663,Amana Refrigerator Handle - White,Whirlpool,refrigerator,109.65,False,,,,https://www.partselect.com/PS11748576-Whirlpool-WPW10119663-Handle-White.htm
PS11750643,WPW10223025K,Amana Refrigerator Door Handle - Stainless,Whirlpool,refrigerator,119.93,False,,,,https://www.partselect.com/PS11750643-Whirlpool-WPW10223025K-Door-Handle-Stainless.htm
PS11756916,WPW10642946,Amana Refrigerator Handle - Stainless,Whirlpool,refrigerator,90.67,False,,,,https://www.partselect.com/PS11756916-Whirlpool-WPW10642946-Handle-Stainless.htm
PS11738973,WP2169142,Amana Refrigerator Evaporator Fan Blade,Whirlpool,refrigerator,37.1,True,3.4,5,Easy,https://www.partselect.com/PS11738973-Whirlpool-WP2169142-Evaporator-Fan-Blade.htm
PS1964356,W10156818,Amana Refrigerator Fan Blade,Whirlpool,refrigerator,65.89,True,4.9,17,Really Easy,https://www.partselect.com/PS1964356-Whirlpool-W10156818-Fan-Blade.htm
PS11738954,WP2163777,Amana Refrigerator Evaporator Fan Blade,Whirlpool,refrigerator,51.67,True,5.0,1,Very Easy,https://www.partselect.com/PS11738954-Whirlpool-WP2163777-Evaporator-Fan-Blade.htm
PS11738623,WP12825803,Amana Refrigerator Fan Blade,Whirlpool,refrigerator,60.9,True,4.4,5,Very Easy,https://www.partselect.com/PS11738623-Whirlpool-WP12825803-Fan-Blade.htm
PS12348898,W11193484,Amana Refrigerator BLADE-FAN,Whirlpool,refrigerator,54.57,True,,,Really Easy,https://www.partselect.com/PS12348898-Whirlpool-W11193484-BLADE-FAN.htm
PS16218036,W11458267,Amana Refrigerator BLADE-FAN,Whirlpool,refrigerator,11.0,True,5.0,2,,https://www.partselect.com/PS16218036-Whirlpool-W11458267-BLADE-FAN.htm
PS11748941,WPW10139483,"Amana Refrigerator BLADE-CONDENSER FAN,40%",Whirlpool,refrigerator,49.48,True,4.5,2,,https://www.partselect.com/PS11748941-Whirlpool-WPW10139483-BLADE-CONDENSER-FAN-40.htm
PS11743683,WP67006337,Amana Refrigerator FREEZER FAN BLADE,Whirlpool,refrigerator,64.61,True,1.0,1,,https://www.partselect.com/PS11743683-Whirlpool-WP67006337-FREEZER-FAN-BLADE.htm
PS1957154,W10116797,Amana Refrigerator Evaporator Fan Assembly,Whirlpool,refrigerator,11.09,True,,,Easy,https://www.partselect.com/PS1957154-Whirlpool-W10116797-Evaporator-Fan-Assembly.htm
PS11739040,WP2182120,"Amana Refrigerator Scroll, Fan",Whirlpool,refrigerator,41.29,True,5.0,1,,https://www.partselect.com/PS11739040-Whirlpool-WP2182120-Scroll-Fan.htm
PS12584385,W11260592,Amana Refrigerator Wire Harness,Whirlpool,refrigerator,57.23,True,5.0,2,Easy,https://www.partselect.com/PS12584385-Whirlpool-W11260592-Wire-Harness.htm
PS11726341,W10838084,Amana Refrigerator HARNS-WIRE,Whirlpool,refrigerator,69.22,True,5.0,1,,https://www.partselect.com/PS11726341-Whirlpool-W10838084-HARNS-WIRE.htm
PS11747840,WPD7813010,Amana Refrigerator Ice Maker Wire Harness,Whirlpool,refrigerator,51.14,True,5.0,3,Very Easy,https://www.partselect.com/PS11747840-Whirlpool-WPD7813010-Ice-Maker-Wire-Harness.htm
PS11749066,WPW10146386,Amana Refrigerator Wiring Harness,Whirlpool,refrigerator,51.64,True,,,,https://www.partselect.com/PS11749066-Whirlpool-WPW10146386-Wiring-Harness.htm
PS12349751,W11234406,Amana Refrigerator HARNS-WIRE,Whirlpool,refrigerator,45.15,True,,,,https://www.partselect.com/PS12349751-Whirlpool-W11234406-HARNS-WIRE.htm
PS11739095,WP2187464,Amana Refrigerator Ice Maker Wire Harness,Whirlpool,refrigerator,53.58,True,,,A Bit Difficult,https://www.partselect.com/PS11739095-Whirlpool-WP2187464-Ice-Maker-Wire-Harness.htm
PS11753081,WPW10334458,Amana Refrigerator Connector,Whirlpool,refrigerator,19.03,True,5.0,1,,https://www.partselect.com/PS11753081-Whirlpool-WPW10334458-Connector.htm
PS11759775,W10884720,Amana Refrigerator HARNS-WIRE,Whirlpool,refrigerator,66.02,True,3.0,1,Easy,https://www.partselect.com/PS11759775-Whirlpool-W10884720-HARNS-WIRE.htm
PS12716919,W11091654,Amana Refrigerator CONNECTOR,Whirlpool,refrigerator,18.46,True,,,,https://www.partselect.com/PS12716919-Whirlpool-W11091654-CONNECTOR.htm
PS16660613,W11580023,"Amana Refrigerator HARNESS-UNIT,NO-DISP,C17,UL60335",Whirlpool,refrigerator,46.48,False,,,,https://www.partselect.com/PS16660613-Whirlpool-W11580023-HARNESS-UNIT-NO-DISP-C17-UL60335.htm
PS16226974,W11498983,Amana Refrigerator KNOB,Whirlpool,refrigerator,14.45,True,,,,https://www.partselect.com/PS16226974-Whirlpool-W11498983-KNOB.htm
PS11738488,WP12246610,"Amana Refrigerator Plug, Handle Mount",Whirlpool,refrigerator,10.86,True,2.5,2,,https://www.partselect.com/PS11738488-Whirlpool-WP12246610-Plug-Handle-Mount.htm
PS11743271,WP61006074,Amana Refrigerator Cold Control Knob - Fresh Food,Whirlpool,refrigerator,54.04,True,4.8,4,Really Easy,https://www.partselect.com/PS11743271-Whirlpool-WP61006074-Cold-Control-Knob-Fresh-Food.htm
PS11739968,WP2260503B,"Amana Refrigerator Button, Water Filter (Black)",Whirlpool,refrigerator,32.74,False,5.0,1,,https://www.partselect.com/PS11739968-Whirlpool-WP2260503B-Button-Water-Filter-Black.htm
PS11770260,W11026417,Amana Refrigerator Air Damper Control Knob,Whirlpool,refrigerator,41.76,True,,,,https://www.partselect.com/PS11770260-Whirlpool-W11026417-Refrigerator-Air-Damper-Control-Knob.htm
PS12069524,W10723843,Amana Refrigerator KNOB-THERM,Whirlpool,refrigerator,23.15,True,,,,https://www.partselect.com/PS12069524-Whirlpool-W10723843-KNOB-THERM.htm
PS11743270,WP61006073,Amana Refrigerator Control Knob,Whirlpool,refrigerator,26.89,False,,,,https://www.partselect.com/PS11743270-Whirlpool-WP61006073-Control-Knob.htm
PS327627,2182111,Amana Refrigerator Thermostat Knob - White,Whirlpool,refrigerator,17.19,False,,,,https://www.partselect.com/PS327627-Whirlpool-2182111-Thermostat-Knob-White.htm
PS11738487,WP12246608,Amana Refrigerator BUTTON- PL,Whirlpool,refrigerator,11.09,True,,,,https://www.partselect.com/PS11738487-Whirlpool-WP12246608-BUTTON-PL.htm
PS11739571,WP2202885,Amana Refrigerator Thermostat Knob - White,Whirlpool,refrigerator,24.61,True,5.0,2,,https://www.partselect.com/PS11739571-Whirlpool-WP2202885-Thermostat-Knob-White.htm
PS1632252,67003796,Amana Refrigerator Insulation,Whirlpool,refrigerator,26.75,True,5.0,1,Really Easy,https://www.partselect.com/PS1632252-Whirlpool-67003796-Insulation.htm
PS11743565,WP67003904,Amana Refrigerator Insulation,Whirlpool,refrigerator,4.45,False,,,,https://www.partselect.com/PS11743565-Whirlpool-WP67003904-Insulation.htm
PS16620414,W11553819,Amana Refrigerator INSULATION,Whirlpool,refrigerator,14.08,True,,,,https://www.partselect.com/PS16620414-Whirlpool-W11553819-INSULATION.htm
PS329077,2193491,Amana Refrigerator INSULATION,Whirlpool,refrigerator,9.85,False,,,,https://www.partselect.com/PS329077-Whirlpool-2193491-INSULATION.htm
PS11738614,WP12777701,Amana Refrigerator BLOCK- FIL,Whirlpool,refrigerator,12.33,False,,,,https://www.partselect.com/PS11738614-Whirlpool-WP12777701-BLOCK-FIL.htm
PS11738683,WP13012402,Amana Refrigerator Insulation,Whirlpool,refrigerator,51.31,False,,,,https://www.partselect.com/PS11738683-Whirlpool-WP13012402-Insulation.htm
PS11743164,WP61003339,Amana Refrigerator Insulation,Whirlpool,refrigerator,5.37,False,,,,https://www.partselect.com/PS11743164-Whirlpool-WP61003339-Insulation.htm
PS11743558,WP67003828,Amana Refrigerator INSUL- DAM,Whirlpool,refrigerator,10.5,False,,,,https://www.partselect.com/PS11743558-Whirlpool-WP67003828-INSUL-DAM.htm
PS11751871,WPW10280983,Amana Refrigerator Insulation,Whirlpool,refrigerator,50.3,False,,,,https://www.partselect.com/PS11751871-Whirlpool-WPW10280983-Insulation.htm
PS2356370,12820505,Amana Refrigerator INSULATION,Whirlpool,refrigerator,54.44,False,,,,https://www.partselect.com/PS2356370-Whirlpool-12820505-INSULATION.htm
PS11756735,WPW10614158,Amana Refrigerator Evaporator Drip Tray,Whirlpool,refrigerator,76.96,True,4.8,5,A Bit Difficult,https://www.partselect.com/PS11756735-Whirlpool-WPW10614158-Evaporator-Drip-Tray.htm
PS11756973,WPW10655367,Amana Refrigerator PAN-DRIP,Whirlpool,refrigerator,79.67,True,4.3,4,A Bit Difficult,https://www.partselect.com/PS11756973-Whirlpool-WPW10655367-PAN-DRIP.htm
PS11756974,WPW10655368,Amana Refrigerator Drip Pan,Whirlpool,refrigerator,106.3,True,,,Easy,https://www.partselect.com/PS11756974-Whirlpool-WPW10655368-Drip-Pan.htm
PS11766738,W10890667,Amana Refrigerator PAN-DRIP,Whirlpool,refrigerator,81.96,True,,,,https://www.partselect.com/PS11766738-Whirlpool-W10890667-PAN-DRIP.htm
PS11745971,WP842041,Amana Refrigerator Evaporator/Drain Pan,Whirlpool,refrigerator,113.28,True,,,,https://www.partselect.com/PS11745971-Whirlpool-WP842041-Evaporator-Drain-Pan.htm
PS11738548,WP12579803,Amana Refrigerator PAN- DRAIN,Whirlpool,refrigerator,169.2,True,,,Easy,https://www.partselect.com/PS11738548-Whirlpool-WP12579803-PAN-DRAIN.htm
PS11751442,WPW10267863,Amana Refrigerator Drip Tray,Whirlpool,refrigerator,42.49,False,,,,https://www.partselect.com/PS11751442-Whirlpool-WPW10267863-Drip-Tray.htm
PS8759864,W10606644,Amana Refrigerator Drip Tray - White,Whirlpool,refrigerator,23.58,False,,,Very Easy,https://www.partselect.com/PS8759864-Whirlpool-W10606644-Drip-Tray-White.htm
PS2363303,W10267861,Amana Refrigerator Drip Tray - Black,Whirlpool,refrigerator,46.34,False,,,,https://www.partselect.com/PS2363303-Whirlpool-W10267861-Drip-Tray-Black.htm
PS11739871,WP2254354,Amana Refrigerator AIR-TOWER,Whirlpool,refrigerator,65.68,True,,,,https://www.partselect.com/PS11739871-Whirlpool-WP2254354-AIR-TOWER.htm
PS11770119,W10919804,Amana Refrigerator DUCT-AIR,Whirlpool,refrigerator,47.72,True,5.0,1,,https://www.partselect.com/PS11770119-Whirlpool-W10919804-DUCT-AIR.htm
PS11738507,WP12531601,Amana Refrigerator Pantry Drawer Air Tunnel,Whirlpool,refrigerator,12.33,False,,,,https://www.partselect.com/PS11738507-Whirlpool-WP12531601-Pantry-Drawer-Air-Tunnel.htm
PS327636,2182146,Amana Refrigerator DUCT,Whirlpool,refrigerator,56.29,False,,,,https://www.partselect.com/PS327636-Whirlpool-2182146-DUCT.htm
PS11743556,WP67003795,Amana Refrigerator Temperature Control Bar,Whirlpool,refrigerator,9.75,False,,,,https://www.partselect.com/PS11743556-Whirlpool-WP67003795-Temperature-Control-Bar.htm
PS10062367,W10666603,Amana Refrigerator DUCT-AIR,Whirlpool,refrigerator,55.0,False,,,,https://www.partselect.com/PS10062367-Whirlpool-W10666603-DUCT-AIR.htm
PS3500792,W10394363,Amana Refrigerator AIR-TOWER,Whirlpool,refrigerator,42.26,False,,,,https://www.partselect.com/PS3500792-Whirlpool-W10394363-AIR-TOWER.htm
PS3488994,W10177781,Amana Refrigerator DUCT-AIR,Whirlpool,refrigerator,60.37,False,,,,https://www.partselect.com/PS3488994-Whirlpool-W10177781-DUCT-AIR.htm
PS12349234,W11208347,Amana Refrigerator DUCT-AIR,Whirlpool,refrigerator,45.93,True,,,,https://www.partselect.com/PS12349234-Whirlpool-W11208347-DUCT-AIR.htm
PS11752755,WPW10319850,Amana Refrigerator Diffuser,Whirlpool,refrigerator,770.59,False,,,,https://www.partselect.com/PS11752755-Whirlpool-WPW10319850-Diffuser.htm
PS16218782,FPPWFU01,Electrolux Refrigerator Water Filter,Frigidaire,refrigerator,64.7,True,5.0,8,Very Easy,https://www.partselect.com/PS16218782-Frigidaire-FPPWFU01-Refrigerator-Water-Filter.htm
PS2358880,241993101,Electrolux Refrigerator Crisper Cover Support - Front,Frigidaire,refrigerator,3.89,True,4.8,85,Really Easy,https://www.partselect.com/PS2358880-Frigidaire-241993101-Crisper-Cover-Support-Front.htm
PS12586284,PAULTRA2,Electrolux Refrigerator Air Filter,Frigidaire,refrigerator,20.3,True,4.8,13,Really Easy,https://www.partselect.com/PS12586284-Frigidaire-PAULTRA2-Air-Filter.htm
PS429854,240337103,Electrolux Refrigerator Crisper Pan,Frigidaire,refrigerator,104.89,True,4.9,54,Really Easy,https://www.partselect.com/PS429854-Frigidaire-240337103-Refrigerator-Crisper-Pan.htm
PS429871,240338001,Electrolux Refrigerator Door Shelf Bin,Frigidaire,refrigerator,28.89,True,4.9,235,Really Easy,https://www.partselect.com/PS429871-Frigidaire-240338001-Refrigerator-Door-Shelf-Bin.htm
PS1993820,EAFCBF,Electrolux Refrigerator Air Filter,Frigidaire,refrigerator,23.89,True,4.7,25,Really Easy,https://www.partselect.com/PS1993820-Frigidaire-EAFCBF-Air-Filter.htm
PS2358752,241779401,Electrolux Refrigerator Upper or Lower Mullion Hinge Pin,Frigidaire,refrigerator,21.89,True,4.0,9,Very Easy,https://www.partselect.com/PS2358752-Frigidaire-241779401-Upper-or-Lower-Mullion-Hinge-Pin.htm
PS12071116,5304508016,Electrolux Refrigerator ROLLER,Frigidaire,refrigerator,7.23,True,4.0,3,Easy,https://www.partselect.com/PS12071116-Frigidaire-5304508016-ROLLER.htm
PS7784018,242252702,Electrolux Refrigerator Water Inlet Valve,Frigidaire,refrigerator,56.19,True,4.6,123,Easy,https://www.partselect.com/PS7784018-Frigidaire-242252702-Refrigerator-Water-Inlet-Valve.htm
PS429873,240338101,Electrolux Refrigerator Door Shelf Bin,Frigidaire,refrigerator,38.89,True,4.7,159,Easy,https://www.partselect.com/PS429873-Frigidaire-240338101-Refrigerator-Door-Shelf-Bin.htm
PS2358879,241993001,Electrolux Refrigerator Crisper Support - Rear,Frigidaire,refrigerator,13.19,True,4.8,21,Really Easy,https://www.partselect.com/PS2358879-Frigidaire-241993001-Crisper-Support-Rear.htm
PS429963,240350608,Electrolux Refrigerator Crisper Glass Shelf Insert,Frigidaire,refrigerator,78.14,True,4.8,72,Very Easy,https://www.partselect.com/PS429963-Frigidaire-240350608-Crisper-Glass-Shelf-Insert.htm
PS2361213,240350903,Electrolux Refrigerator Crisper Drawer Cover - NO Glass,Frigidaire,refrigerator,63.89,True,3.8,19,Really Easy,https://www.partselect.com/PS2361213-Frigidaire-240350903-Crisper-Drawer-Cover-NO-Glass.htm
PS2581463,240358926,Electrolux Refrigerator Shelf (Spill Safe) - White,Frigidaire,refrigerator,86.67,True,5.0,26,Very Easy,https://www.partselect.com/PS2581463-Frigidaire-240358926-Refrigerator-Shelf-Spill-Safe-White.htm
PS2378645,240599803,Electrolux Refrigerator Meat Pan Cover Frame - Glass NOT Included,Frigidaire,refrigerator,66.62,True,4.9,36,Very Easy,https://www.partselect.com/PS2378645-Frigidaire-240599803-Meat-Pan-Cover-Frame-Glass-NOT-Included.htm
PS976745,241505301,Electrolux Refrigerator Door Bin,Frigidaire,refrigerator,91.53,True,4.3,7,Very Easy,https://www.partselect.com/PS976745-Frigidaire-241505301-Refrigerator-Door-Bin.htm
PS976749,241505501,Electrolux Refrigerator Door Bin,Frigidaire,refrigerator,73.48,True,4.9,10,Very Easy,https://www.partselect.com/PS976749-Frigidaire-241505501-Door-Bin.htm
PS2361214,240351061,Electrolux Refrigerator Crisper Drawer,Frigidaire,refrigerator,90.96,True,4.4,29,Very Easy,https://www.partselect.com/PS2361214-Frigidaire-240351061-Refrigerator-Crisper-Drawer.htm
PS430126,240356501,Electrolux Refrigerator Meat Drawer Rail - Right Side,Frigidaire,refrigerator,44.89,True,4.7,57,Really Easy,https://www.partselect.com/PS430126-Frigidaire-240356501-Meat-Drawer-Rail-Right-Side.htm
PS430245,240365401,Electrolux Refrigerator Meat Drawer Rail - Left Side,Frigidaire,refrigerator,46.04,True,4.8,25,Really Easy,https://www.partselect.com/PS430245-Frigidaire-240365401-Meat-Drawer-Rail-Left-Side.htm
PS429919,240343803,Electrolux Refrigerator Crisper Drawer,Frigidaire,refrigerator,127.55,True,4.9,8,Really Easy,https://www.partselect.com/PS429919-Frigidaire-240343803-Crisper-Drawer.htm
PS429915,240343002,Electrolux Refrigerator Basket Hanger - Right Side,Frigidaire,refrigerator,48.22,True,5.0,3,Very Easy,https://www.partselect.com/PS429915-Frigidaire-240343002-Basket-Hanger-Right-Side.htm
PS2361217,240351240,Electrolux Refrigerator Lower Crisper Drawer,Frigidaire,refrigerator,149.36,True,4.9,7,Very Easy,https://www.partselect.com/PS2361217-Frigidaire-240351240-Refrigerator-Lower-Crisper-Drawer.htm
PS12366443,A11791811,Electrolux Refrigerator Crisper Drawer,Frigidaire,refrigerator,192.19,True,4.0,2,,https://www.partselect.com/PS12366443-Frigidaire-A11791811-Crisper-Drawer.htm
PS12731466,5304522176,Electrolux Refrigerator DRAWER,Frigidaire,refrigerator,40.78,True,,,,https://www.partselect.com/PS12731466-Frigidaire-5304522176-DRAWER.htm
PS976410,216988200,Electrolux Refrigerator Drawer Slide Rail - Right Side,Frigidaire,refrigerator,60.08,True,5.0,3,Really Easy,https://www.partselect.com/PS976410-Frigidaire-216988200-Drawer-Slide-Rail-Right-Side.htm
PS976452,240328203,Electrolux Refrigerator Hinge Bearing,Frigidaire,refrigerator,17.25,True,4.9,65,Really Easy,https://www.partselect.com/PS976452-Frigidaire-240328203-Hinge-Bearing.htm
PS11770608,5304507146,Electrolux Refrigerator Hinge Bearing,Frigidaire,refrigerator,7.28,True,3.8,4,Really Easy,https://www.partselect.com/PS11770608-Frigidaire-5304507146-Hinge-Bearing.htm
PS12364145,241779802,Electrolux Refrigerator HINGE-MULLION,Frigidaire,refrigerator,37.27,True,,,,https://www.partselect.com/PS12364145-Frigidaire-241779802-HINGE-MULLION.htm
PS11770609,5304507147,Electrolux Refrigerator Hinge Bearing,Frigidaire,refrigerator,7.28,True,4.0,1,Easy,https://www.partselect.com/PS11770609-Frigidaire-5304507147-Hinge-Bearing.htm
PS429803,240328201,Electrolux Refrigerator Hinge Bearing,Frigidaire,refrigerator,14.52,True,4.9,29,Really Easy,https://www.partselect.com/PS429803-Frigidaire-240328201-Hinge-Bearing.htm
PS430814,240457701,Electrolux Refrigerator Door Closing Cam,Frigidaire,refrigerator,45.71,True,4.6,32,Really Easy,https://www.partselect.com/PS430814-Frigidaire-240457701-Door-Closing-Cam.htm
PS10060181,216970802,Electrolux Refrigerator Top Hinge Bearing,Frigidaire,refrigerator,10.6,True,,,,https://www.partselect.com/PS10060181-Frigidaire-216970802-Top-Hinge-Bearing.htm
PS2379388,5303918455,Electrolux Refrigerator Hinge Kit - Left and Right Hinges,Frigidaire,refrigerator,97.0,True,5.0,1,Really Easy,https://www.partselect.com/PS2379388-Frigidaire-5303918455-Hinge-Kit-Left-and-Right-Hinges.htm
PS11775577,297283803,Electrolux Refrigerator Upper Hinge,Frigidaire,refrigerator,25.41,True,4.7,3,,https://www.partselect.com/PS11775577-Frigidaire-297283803-Upper-Hinge.htm
PS2331952,241872513,Electrolux Refrigerator Door Gasket,Frigidaire,refrigerator,113.89,False,4.6,77,Really Easy,https://www.partselect.com/PS2331952-Frigidaire-241872513-Refrigerator-Door-Gasket.htm
PS3408461,241778307,Electrolux Refrigerator Door Gasket - Gray,Frigidaire,refrigerator,120.89,True,4.8,33,Really Easy,https://www.partselect.com/PS3408461-Frigidaire-241778307-Refrigerator-Door-Gasket-Gray.htm
PS11770644,5304507200,Electrolux Refrigerator Door Gasket,Frigidaire,refrigerator,143.22,True,4.3,18,Easy,https://www.partselect.com/PS11770644-Frigidaire-5304507200-Refrigerator-Door-Gasket.htm
PS11766245,5304505782,Electrolux Refrigerator Freezer Gasket,Frigidaire,refrigerator,161.18,True,4.0,4,,https://www.partselect.com/PS11766245-Frigidaire-5304505782-Refrigerator-Freezer-Gasket.htm
PS1991436,241872512,Electrolux Refrigerator Fresh Food Door Gasket - Black,Frigidaire,refrigerator,125.66,True,5.0,11,Really Easy,https://www.partselect.com/PS1991436-Frigidaire-241872512-Fresh-Food-Door-Gasket-Black.htm
